forecast_base_date,date,index,ticker,horizon_trading_days,actual_close,predicted_close,naive_previous_close,actual_log_return,predicted_log_return,absolute_error,pct_error,target_open,target_raw_close,predicted_return,actual_close_to_close_return,actual_open_to_close_return,signal,trade_cost,strategy_close_to_close_return,strategy_open_to_close_return,benchmark_close_to_close_return,benchmark_open_to_close_return,strategy_close_to_close_equity,strategy_open_to_close_equity,benchmark_close_to_close_equity,benchmark_open_to_close_equity,threshold_bps,cost_bps
2026-03-13,2026-03-16,SP500,^GSPC,1,6699.38,6639.3135,6632.19,0.010079909,0.0010734773,60.066406,0.89659655,6674.3701171875,6699.3798828125,0.0010740796026653676,0.010130891907499606,0.0037471349634321527,0,0.0,0.0,0.0,0.010130891907499606,0.0037471349634321527,1.0,1.0,0.9786545202278892,1.0093975364278407,15.0,2.0
2026-03-16,2026-03-17,SP500,^GSPC,1,6716.0894,6706.4443,6699.38,0.0024911105,0.001054009,9.64502,0.14361066,6722.35009765625,6716.08984375,0.0010544707122150943,0.0024941711024004665,-0.0009312597254392818,0,0.0,0.0,-0.0,0.0024941711024004665,-0.0009312597254392818,1.0,1.0,0.9810954520514752,1.008457525155208,15.0,2.0
2026-03-17,2026-03-18,SP500,^GSPC,1,6624.7,6722.9634,6716.09,-0.013700993,0.0010229035,98.26318,1.483285,6697.16015625,6624.7001953125,0.0010234228546668334,-0.013607619909798752,-0.010819505469027546,0,0.0,-0.0,-0.0,-0.013607619909798752,-0.010819505469027546,1.0,1.0,0.9677450780447265,0.9975465134465091,15.0,2.0
2026-03-18,2026-03-19,SP500,^GSPC,1,6606.49,6631.572,6624.7,-0.002752572,0.0010367521,25.081543,0.37965003,6583.1201171875,6606.490234375,0.001037329992301661,-0.0027488037194136616,0.0035500061933375626,0,0.0,-0.0,0.0,-0.0027488037194136616,0.0035500061933375626,1.0,1.0,0.9650849367747529,1.0010878097473865,15.0,2.0
2026-03-19,2026-03-20,SP500,^GSPC,1,6506.48,6613.4775,6606.49,-0.015253962,0.0010570877,106.99756,1.6444769,6594.66015625,6506.47998046875,0.0010576720770030246,-0.015138144460977054,-0.013371451097093812,0,0.0,-0.0,-0.0,-0.015138144460977054,-0.013371451097093812,1.0,1.0,0.9504753415847438,0.9877018130554526,15.0,2.0
2026-03-20,2026-03-23,SP500,^GSPC,1,6580.9995,6514.1177,6506.48,0.011388061,0.0011731489,66.881836,1.0162868,6574.9599609375,6581.0,0.0011738605205886543,0.011453120581328191,0.0009186427139304953,0,0.0,0.0,0.0,0.011453120581328191,0.0009186427139304953,1.0,1.0,0.961361250281493,0.9886091581295519,15.0,2.0
2026-03-23,2026-03-24,SP500,^GSPC,1,6556.37,6588.8003,6581.0,-0.003749597,0.0011846044,32.430176,0.49463612,6552.08984375,6556.3701171875,0.001185275793952334,-0.003742592311198889,0.0006532684287874346,0,0.0,-0.0,0.0,-0.003742592311198889,0.0006532684287874346,1.0,1.0,0.9577632670579049,0.989254985280968,15.0,2.0
2026-03-24,2026-03-25,SP500,^GSPC,1,6591.9,6564.0234,6556.37,0.0054045045,0.0011666415,27.876465,0.42288968,6598.35009765625,6591.89990234375,0.0011673227715947032,0.005419157247074091,-0.0009775466922846698,0,0.0,0.0,-0.0,0.005419157247074091,-0.0009775466922846698,1.0,1.0,0.9629535368075631,0.9882879423422805,15.0,2.0
2026-03-25,2026-03-26,SP500,^GSPC,1,6477.16,6599.249,6591.9,-0.017559433,0.0011141847,122.08887,1.8849134,6555.85986328125,6477.16015625,0.0011148530772615572,-0.01740621065246739,-0.012004482809652384,0,0.0,-0.0,-0.0,-0.01740621065246739,-0.012004482809652384,1.0,1.0,0.9461921646973521,0.9764240567274458,15.0,2.0
2026-03-26,2026-03-27,SP500,^GSPC,1,6368.85,6484.3765,6477.16,-0.016863232,0.0011135235,115.52637,1.8139282,6453.89013671875,6368.85009765625,0.0011141457058341242,-0.016721834878249076,-0.013176555110331556,0,0.0,-0.0,-0.0,-0.016721834878249076,-0.013176555110331556,1.0,1.0,0.93037009555619,0.9635581513329231,15.0,2.0
2026-03-27,2026-03-30,SP500,^GSPC,1,6343.72,6376.1685,6368.85,-0.003953573,0.0011484345,32.448242,0.5115018,6403.3701171875,6343.72021484375,0.0011491085517791877,-0.003945767289228019,-0.009315391934575423,0,0.0,-0.0,-0.0,-0.003945767289228019,-0.009315391934575423,1.0,1.0,0.9266990716662684,0.954582229501502,15.0,2.0
2026-03-30,2026-03-31,SP500,^GSPC,1,6528.52,6351.192,6343.72,0.028714925,0.0011770612,177.32812,2.716207,6395.8798828125,6528.52001953125,0.0011778577869137052,0.029131172245937753,0.020738372069055044,0,0.0,0.0,0.0,0.029131172245937753,0.020738372069055044,1.0,1.0,0.9536949019431291,0.9743787109474122,15.0,2.0
2026-03-31,2026-04-01,SP500,^GSPC,1,6575.32,6535.914,6528.52,0.00714296,0.0011319714,39.40576,0.599298,6556.56005859375,6575.31982421875,0.001132569096824243,0.007168546623124161,0.0028612207403502232,0,0.0,0.0,0.0,0.007168546623124161,0.0028612207403502232,1.0,1.0,0.9605315083119442,0.9771666235241306,15.0,2.0
